2394;red beans boiled;328
2395;tomatoes peeled, chopped and sauteed;20
2396;green chilies, chopped
2397;a mixture of chopped dried fruit
2398;chicken cut into chunks
2399; chocolates
2400;sesame seeds, toasted
2401;chicken, cut into chunks
2402;butter undisciplined;750
2403;salvia
2404;chicken breast (boneless)
2405;minced jalapeno chili
2406;cocoa powder;375
2407;chicken fillet boiled until soft
2408;tomatoes cooked, mashed, pureed and salted;20
2409;tangerines, divided into dollars.;41
2410;tangerine juice;41
2411;crumbled
2412;chicken fillets
2413;apples, peeled and sliced;45
2414;pumpkin seeds
2415;chicken (breast) boiled
2416;canned chili
2417;sausages, smoked (chorisos), chopped
2418;boiled chicken and cut into chunks
2419;peeled and roasted peanuts
2420;chipotle chili, dry
2421;chicken (breast)
2422;chicken wings
2423;ancho chile, peeled
2424;chili árbol
2425;serrano chili sauce;93
2426;sliced chicken pieces;135
2427;boiled chicken breast
2428;raw ham;202
2429;smoked sausage (chorisos);250
2430;yam
2431;cloves mashed
2432;peeled pumpkin seeds
2433;raw ham, sliced into strips;202
2434;sausages, smoked (chorisos)
2435;a mixture of ground cinnamon, cloves, nutmeg
2436;corn on the cob
2437;chili sauce;93
2438;hot red pepper
2439;dry oregano
2440;turkey breast, cut into strips
2441;treated rabbit;115
2442;chop
2443;holland cheese;357
2444;Cream Sauces;120
2445;canned pineapple chunks;44
2446;sheep fat;930
2447;young peas;75
2448;rabbit offal (heart, liver);100
2449;ribs, shoulder, neck
2450;bay leaf, dill;30
2451;chicken (or goose, duck, turkey);300
2452;barley, wheat;352
2453;chicken (or turkey);150
2454;peeled almonds or apricot seeds kernel;600
2455;dates;290
2456;dried grapes (raisins);380
2457;walnuts (core);650
2458;a paste of plum, quince, or grenade;52
2459;green mint or dill;30
2460;chicken breast (fillet)
2461;fresh or dried mint
2462;Delicate by Knorr
2463;unsweetened cereal;369
2464;celery powder
2465;pickled tomatoes;20
2466;milk for soaking the bread;60
2467;pepper, coriander
2468;chicken meat (rabbit);115
2469;turkey breast (fillet)
2470;corn grits
2471;red chili pepper
2472;watermelon;40
2473;parsley, dill;23
2474;white asparagus, chopped
2475;lemon peel, grated;30
2476;pepper, dill;30
2477;paprika, dried
2478;onions and other vegetables;18
2479;coconut shavings
2480;seasoning for potatoes
2481;pancakes
2482;a dry white wine or water;85
2483;big chicken
2484;greens, cilantro, dill;30
2485;turkey breast (red meat);405
2486;pita bread
2487;spices, salt
2488;chicken breast
2489;spices for barbecue
2490;seasoning of the 4 types of peppers, or "for the birds" (without salt)
2491;spice marinade
2492;chicken wings (or drumsticks, thighs, etc.)
2493;ketchup or tomato paste;80
2494;vegetables (Brussels sprouts, cauliflower, peppers, carrots);78
2495;chicken breast without skin and bones
2496;chicken legs
2497;schnitzel of turkey
2498;Roquefort cheese;370
2499;pineapple (circles);44
2500;lemon juice or apple cider vinegar;30
2501;the pulp of boiled chicken without skin;135
2502;white sauce with egg yolks;93
2503;pea (shoulder);280
2504;mushroom soup;30
2505;seafood cocktail
2506;maple syrup
2507;roasted pine nuts
2508;chicken drumstick
2509;sour apples;45
2510;almond (kernel);600
2511;ground cloves
2512;pineapple chunks;44
2513;green thyme, rosemary, sage, basil;41
2514;white and black pepper
2515;goose breast
2516;thyme shredded
2517;black and white pepper
2518;raisins or dried apricots, prunes;270
2519;rabbit carcass
2520;pomegranate juice 2;52
2521;black and green olives, pitted;351
2522;tarragon
2523;poppy
2524;pepper, seasoning for chicken
2525;rabbit (back);115
2526;pepper, spices
2527;chicken breast (skinless and boneless)
2528;capers,
2529;pepper meal (pied)
2530;freshly ground white pepper
2531;walnut sauce;93
2532;cooked chicken meat
2533;milk sauce thick;93
2534;lobio
2535;chicken fillets
2536;chicken legs with no spine
2537;10-15% of cream;120
2538;chicken necks with skin
2539;goose meat;405
2540;sheep casings;405
2541;meat proteins;405
2542;Romano cheese;370
2543;a mixture of herbs de Provence
2544;small capers
2545;duck meat with skin
2546;page. basil, chopped
2547;sun dried tomatoes in oil;20
2548;domestic duck meat with skin, cut into cubes
2549;chopped chervil
2550;turkey meat with skin;405
2551;dried cranberries, and;33
2552;chestnut powder
2553;herbs de Provence
2554;sausage stuffing with chestnuts
2555;or sausage stuffing and cranberry
2556;or sausage stuffing
2557;chicken sausage;250
2558;duck giblets;405
2559;forest mushrooms, sliced;25
2560;sausage meat ducks;250
2561;butter, frozen;750
2562;kumquats
2563;pepper, rosemary, cilantro
2564;Dark Chocolate
2565;smoked pork belly;475
2566;a loaf of stale without crusts
2567;ground coriander seeds
2568;duck fillets
2569;squids;75
2570;mussels without shells;50
2571;small octopus
2572;Salmon (fillet);145
2573;page. Lasagna
2574;duck meat
2575;black currant;43
2576;melon;45
2577;duck with offal;405
2578;candied
2579;chili paste
2580;noodles "glass"
2581;green peas (shoulder);75
2582;pulp cooked goose
2583;chopped hazelnuts;470
2584;goose fillet
2585;goose leg
2586;green peas, pickled peppers
2587;smoked goose flesh
2588;pepper pink pepper
2589;goose fat;930
2590;turkey thighs
2591;roasted peanuts
2592;oyster roast
2593;dried or fresh parsley;23
2594;lettuce frieze;11
2595;limes
2596;braised cabbage and potatoes;23
2597;rabbit (flesh);115
2598;Hare
2599;black pepper and sweet peas2600;фазан или тетерев
2601;grouse or partridge
2602;mayonnaise;625
2603;pickled vegetables
2604;the chicken or the chicken is cooked;135
2605;truffle
2606;grouse, partridge
2607;phase
2608;wine (Madeira);150
2609;celery (root)
2610;stuffed peppers, and;19
2611;fresh eggplant;28
2612;boiled chicken without skin and bone;135
2613;mushrooms or truffles;27
2614;rooster combs
2615;knelnaya weight
2616;baskets of dough
2617;Cream of Mushroom;27
2618;test
2619;clarified butter or vegetable fat;885
2620;with Madeira sauce;93
2621;chicken meat;405
2622;fresh or fresh frozen peas;75
2623;fried zucchini;18
2624;fried tomatoes;20
2625;salad or fruit;11
2626;no seeds zucchini or eggplant;28
2627;sweet peppers;19
2628;toast puff
2629;broth or white wine;30
2630;*, potato cake (ready);60
2631;potatoes, squash or pumpkin;78
2632;squash or artichoke bottoms;18
2633;or potatoes;60
2634;or duck;405
2635;or turkey;150
2636;or an orange;45
2637;celery and spices
2638;smoked goose or duck;300
2639;or salad greens;11
2640;large apples;45
2641;parsley and celery (root);23
2642;offal
2643;grouse
2644;poached scallops cock
2645;grouse (fillet)
2646;peas;75
2647;jam
2648;fried mushrooms;165
2649;potato cakes (ready);60
2650;fresh mushrooms;25
2651;elk fillet
2652;edam cheese;370
2653;chicken breast
2654;no kernel of mango, cut into thin strips
2655;chicken fillets, cut into cubes
2656;bell pepper, cut into squares;19
2657;the average chick
2658;skinless chicken fillets
2659;a dry red wine a strong;85
2660;chicken fillets, cut into 8 slices.
2661;without abakshi serdtseiny
2662;oranges, peeled and separated into dollars.;45
2663;orange juice or pear;45
2664;dried thyme
2665;boneless chicken breast, cut in half
2666;Lim., Sliced
2667;boneless chicken breast, cut into 2 cm cubes
2668;pepper chilli without seeds, sliced thin rings
2669;pork sausage, diced;250
2670;chicken breast, cut in half
2671;hot pepper, chopped
2672;sweet red and yellow pepper without seeds, cut into strips
2673;chicken without skin
2674;filling of capers
2675;chicken breast (boneless), cut in half and seasoned with black pepper and salt
2676;diced tomatoes;20
2677;oregano, crushed
2678;chicken breast without skin and bone, diced
2679;peanuts peeled
2680;chicken breast, cut into thin slices
2681;raw egg yolks
2682;orange pulp, finely chopped;45
2683;fruit (optional
2684;the leaves of lettuce
2685;Kiaby
2686;green peppers and red, cut into small cubes;19
2687;chicken breast, cut into 4 slices.
2688;canned anchovy fillets, chopped
2689;chicken leg quarters
2690;concentrated puree of onion soup;18
2691;walnuts, crushed;650
2692;capercaillie
2693;black grouse
2694;the juice and zest of 1/2 orange;45
2695;chicken (boneless, cut into slices)
2696;chicken (breast, cooked and diced)
2697;peeled almonds;600
2698;chicken (boneless, cut in half)
2699;Salvia, finely chopped
2700;грудка цыпленка без костей
2701;avocado, peeled from the bone and cut into slices;100
2702;chicken breast (fillet)
2703;concentrated onion soup;18
2704;corn without filling
2705;butter, undisciplined;750
2706;seasoning for grilled chicken
2707;boneless chicken breast, cut into large slices
2708;boneless chicken
2709;tomatoes peeled,;20
2710;OFPRA
2711;chicken breast, sliced
2712;Spices "Vegetta"
2713;sweet cassava (you can substitute potatoes);60
2714;milk cows;60
2715;roasted peanuts, ground
2716;chicken meat, boiled, chopped;135
2717;bell pepper, cut into strips;19
2718;almonds, crushed;600
2719;chicken, cut into chunks;135
2720;fresh chicken blood
2721;chicken without skin, cut into portions;135
2722;green onions and green coriander;18
2723;for cereals:
2724;chicken giblets, cut into small pieces
2725;chicken fat;135
2726;pepper hot pepper, chopped
2727;half snipe
2728;guinea fowl
2729;passion fruit juice
2730;cucumber, peeled and grated on the large;15
2731;sour peaches, dried;45
2732;quail meat
2733;cognac and port
2734;thyme, rosemary and parsley fresh;23
2735;rosemary and thyme, chopped
2736;porcini, boletus;30
2737;medium-sized turkey;150
2738;parsley and tarragon;23
2739;a large pheasant
2740;apple liqueur or brandy
2741;frozen green peas;75
2742;coot
2743;or snipe snipe
2744;semisweet white wine;150
2745;"Philadelphia" cheese;370
2746;grape juice;70
2747;red bell peppers, large;19
2748;pepper concasse
2749;quail Gutted
2750;dried dill;30
2751;a mixture of vegetables (potatoes, carrots, turnips, peas, beans or cauliflower, diced);381
2752;ground red pepper
2753;green peas, fresh or canned;75
2754;the leaves of sage
2755;page. Rosemary
2756;small zucchini;18
2757;zucchini, sliced;18
2758;boiled cabbage sea;16
2759;mutton fat;930
2760;smoked sausage;250
2761;minced meat;200
2762;boiled mutton;316
2763;smoked sausage
2764;peeled and diced tomatoes;20
2765;canned artichokes
2766;pine nuts or almonds
2767;a sharp cheese;370
2768;parsley or cilantro;23
2769;ground cayenne pepper
2770;corn sliced
2771;young corn on the cob
2772;green chilies, chopped
2773;the pig's head
2774;chili Cascabel
2775;tortilla
2776;chopped celery greens;21
2777;sliced chili
2778;salted biscuits
2779;sliced cheese;370
2780;peeled and sliced orange;45
2781;shredded chicken breast
2782;sliced bell peppers;19
2783;sliced cucumber;15
2784;Mexican sauce;93
2785;white sweet potatoes
2786;page. sugar beet
2787;peeled and chopped tomatoes;20
2788;crushed avocado;100
2789;canned olives, pitted;351
2790;young corn
2791;avocado, peeled and sliced;100
2792;4 lemon juice;30
2793;sliced ham;202
2794;pumpkin or squash;18
2795;herbs and fennel;30
2796;small zucchini;18
2797;tuna in brine
2798;black pepper and barberries
2799;nuts 4 types;650
2800;young zucchini;18
2801;vegetables (carrots, cabbage, rutabaga, turnips);78
2802;white cabbage (color);18
2803;cauliflower (white);18
2804;butter (milk sauce);750
2805;egg steep;65
2806;cream sauce (tomato);20
2807;vermicelli cooked
2808;carrot broth;33
2809;cabbage or color;18
2810;green basil, parsley;23
2811;semolina;340
2812;yogurt or sour cream;51
2813;eggplant and potatoes;88
2814;green basil, thyme, cilantro and parsley;23
2815;low-fat cheese or cottage cheese;260
2816;pancake flour;348
2817;sea kale, canned;16
2818;plain yogurt or sour cream;51
2819;pumpkin, diced;20
2820;apple juice;328
2821;milk fat;60
2822;nutmeg (optional)
2823;anchovy fillets
2824;olive oil or walnut oil;824
2825;Peking cabbage;23
2826;gruyere cheese;370
2827;salted salmon;155
2828;apple puree
2829;vegetables (spinach, cabbage, cauliflower, beets, leeks);77
2830;hops suneli (a mixture of spices to satsivi)
2831;pomegranate seeds (optional);52
2832;red peppers srednezhguchy
2833;eggplant (small);28
2834;summer savory (Kondara)
2835;small zucchini;18
2836;seasoning for vegetables
2837;beef stew
2838;young zucchini, medium;18
2839;pork or beef;405
2840;mashed pumpkin
2841;a small pumpkin
2842;cauliflower;18
2843;pumpkin seeds;580
2844;zucchini, carrots and peas;108
2845;vegetable chutney
2846;cheese sausage;370
2847;shredded cheese;260
2848;smoked fish
2849;bracken
2850;squash (or zucchini);18
2851;cooked pork meat
2852;black beans (the bank)
2853;salsa, spicy;93
2854;the water boiling
2855;red beans (the bank)
2856;crushed oregano
2857;wheat germ
2858;bread from wheat flour;206
2859;mortadella
2860;frozen broccoli
2861;ham, ground and;365
2862;potatoes with skin, washed, and;60
2863;pumpkin, diced 1 cm in size;20
2864;dried apples;45
2865;condensed milk;60
2866;Curds
2867;mayonnaise with jelly;625
2868;beef (meat) cooked;180
2869;fried bacon;475
2870;beef roast meat;180
2871;pickled (salted);15
2872;pickled mushrooms (mushrooms);25
2873;crab meat;70
2874;for the coconut filling
2875;cardamom for filler
2876;turmeric for filler
2877;puff pastry (ready-vol-au-vent or 4)
2878;half a lemon;30
2879;frozen beef (tenderloin or shoulder blade);180
2880;sliced garlic;60
2881;curry powder, horseradish;49
2882;anise seeds
2883;chicken (minced);135
2884;peppery spicy seasoning
2885;table wine;150
2886;licorice root sliced
2887;canned sweet pepper piece;19
2888;pork fried or boiled;265
2889;fried or boiled beef;180
2890;fried or boiled beef;90
2891;squash, canned;18
2892;canned cucumbers;15
2893;vegetable fat for frying and marinade;770
2894;green onions or onion (120 g);43
2895;fruit (for registration)
2896;nuts peeled;650
2897;or salted cucumbers;15
2898;peppers or tomatoes;39
2899;or feta cheese;260
2900;processed cheese "Friendship";370
2901;Sweet Pepper;19
2902;salty cheese;226
2903;greens (vet.);41
2904;tartlets ready (see recipe "Tarts (baskets)")
2905;a bird boiled or fried
2906;avocado (ripe);100
2907;bell peppers of different colors, and;19
2908;pepper slices (optional);19
2909;fresh or canned pickles;15
2910;Curry (pasta)
2911;white cabbage (list.);23
2912;Lim. (Slices)
2913;smoked fish, fillet
2914;salted fish -
2915;milk
2916;fillets
2917;white bread without crust;206
2918;smoked fish (large fillet)
2919;toasts
2920;veal (loin, ham);430
2921;olives stuffed with pepper;115
2922;vegetables garnish
2923;egg for lezona;65
2924;finely chopped parsley root;23
2925;chicken giblets
2926;bell peppers and butter for processing;19
2927;apricots;47
2928;pine nuts;620
2929;pomegranate juice concentrate;52
2930;cheese (Roquefort);370
2931;rum or brandy (optional)
2932;for registration of salad;11
2933;quail eggs;65
2934;quail (cooked meat)
2935;dry table wine;85
2936;sharp chips
2937;ripe pears
2938;cream 25-30% fat;300
2939;almonds (flakes);600
2940;dried unshelled peas;280
2941;strawberries
2942;seedless raisins light;270
2943;peeled pine nuts;620
2944;crab sticks;70
2945;the average watermelon;40
2946;puff pastry (see recipe for "puff pastry" or "Puff pastry quick cooking")
2947;boiled ham;202
2948;crackers
2949;fat cottage cheese;226
2950;olives stuffed with almonds;115
2951;low-fat cottage cheese;80
2952;fresh figs;290
2953;citric acid (2% solution);30
2954;scallop (muscle)
2955;beef -;180
2956;boiled meat
2957;or meat jelly
2958;beef with bones;180
2959;salted fish (fillet)
2960;caviar Kets;245
2961;with meat fat layers (breast);475
2962;large mushrooms;25
2963;oil for greasing the pan;930
2964;lean pork;265
2965;sauerkraut brine;28
2966;black olives for decoration;351
2967;roast goose (fillet);300
2968;mushrooms (or mushrooms);25
2969;vegetables (carrots, onions, celery, parsley);51
2970;allspice and black
2971;Lim. without peel
2972;or oranges;45
2973;rice vermicelli;337
2974;Chicken -;135
2975;boiled brisket
2976;sesame sauce;93
2977;blue cheese and Tilsiter;370
2978;gouda
2979;grapes and leaf;70
2980;almond kernel;600
2981;cherry leaf.;25
2982;breast with skin
2983;red currant jam;43
2984;ground star anise
2985;star anise, cinnamon, cloves, ground
2986;duck liver;100
2987;dry sherry
2988;smoked pork belly;475
2989;nuts chopped walnuts;650
2990;leg beef
2991;dried mushrooms;210
2992;finely ground corn flour;348
2993;hard-boiled egg;65
2994;marinated fish (fillet)
2995;the ginger-x1 / 2 tsp
2996;Nutmeg, grated;470
2997;small fresh zucchini;18
2998;vinaigrette;93
2999;boiled egg yolk
3000;bone food (beef) or fish products;320
3001;cold veal;90
3002;or ham and;365
3003;marinated carrots, and;33
3004;black pepper, mustard
3005;hard-boiled egg;65
3006;black or red caviar;250
3007;finely chopped greens;41
3008;sardines in oil, canned
3009;small cucumbers;15
3010;canned mussels;50
3011;lamb (cooked meat);316
3012;boiled mutton (meat);316
3013;leaf lettuce;11
3014;suluguni cheese, Adyghe or Roquefort;370
3015;marinated mushrooms (chanterelles, mushrooms, wild mushrooms);25
3016;Nutmeg;470
3017;bagels
3018;pate and meat shprotny
3019;cooked or smoked poultry
3020;juice and grated rind of one Lim.
3021;zest grated
3022;juice and grated zest
3023;cabbage, canned;23
3024;whipped cream;120
3025;sauce (horseradish and vinegar);49
3026;beef tongue, smoked;165
3027;Walnut (kernel)
3028;cayenne pepper chili
3029;pistachios;620
3030;turkey or chicken;150
3031;pickled plums;44
3032;5 types of cheese;370
3033;pitted dates;290
3034; bread Borodino;206
3035;small pickled onions;18
3036;marinated cherries;25
3037;pickled cucumbers and gherkins;15
3038;crab meat;70
3039;cheese (or cheese Adyghe, suluguni);260
3040;lettuce or spinach;11
3041;chives;18
3042;sardines in oil
3043;green leaf lettuce;11
3044;tarragon or mint
3045;onions 1-2 heads. 6.5 or green feathers;43
3046;red jelly
3047;pork
3048;horseradish sauce and lemon;30
3049;leeks and lettuce;18
3050;cooked crab meat;70
3051;lean smoked ham;202
3052;horseradish root with vinegar;49
3053;stale bread;206
3054;tartlets
3055;pepper and ground cinnamon
3056;poultry meat boiled;405
3057;Bird (fried meat)
3058;sand baskets
3059;ground pepper, herbs;41
3060;melted goose fat;930
3061;lettuce, salt, black pepper;11
3062;meat cooked poultry;405
3063;duck (flesh);405
3064;a mixture of dried herbs
3065;marinated red peppers;19
3066;turkey (cooked brisket);150
3067;boiled chicken (cold meat)
3068;a small chicken
3069;long cucumbers;15
3070;Chinese salad;11
3071;black grapes;70
3072;canned sliced mushrooms;27
3073;salad of cabbage;11
3074;mousse of salmon and sturgeon
3075;Brussels sprouts marinated;12
3076;sauce demi-iced;93
3077;large cucumbers;15
3078;fried chicken (meat);210
3079;liver boiled;100
3080;ham cubes in a 15-20 cm in length and;365
3081;crab meat or crab sticks;70
3082;crayfish;75
3083;roasted almonds or walnuts;600
3084;canned sliced mushrooms;25
3085;fennel seeds, thyme and CROP
3086;rolls of sturgeon and trout
3087;morels
3088;blackberry sauce;93
3089;Bird (fillet)
3090;finely chopped greens;41
3091;greens (Keyes, parsley, dill, Riga);23
3092;summer dressing;93
3093;monkfish, squid ink
3094;pancakes, black sesame seeds
3095;tomatoes, flour, white mushrooms, fennel;368
3096;lobster sauce;93
3097;beef (fillet, flesh);180
3098;and the mass of cheese and paprika;370
3099;raspberry syrup
3100;Crustaceans (semi-finished);75
3101;with cocktail sauce for shellfish;75
3102;liquid for cooking vegetables in Greek (see recipe)
3103;liquid for cooking vegetables in Greek
3104;crab meat or crab sticks;70
3105;white bread without crusts;206
3106;smoked cod roe without film;250
3107;onion (optional);18
3108;black olives, pitted, Lim. supply;351
3109;Lola Rossa lettuce or green salad;11
3110;cervical cancer, "Salmon" (bank);75
3111;Camembert;370
3112;sweet pepper and hot pepper;19
3113;papaya
3114;feta cheese;370
3115;cream or low-fat sour cream;120
3116;Cherry
3117;ground red chillies and bitter;19
3118;acetic essence;11
3119;lamb loin;430
3120;nori seaweed
3121;grated orange peel;45
3122;salty
3123;Hungarian
3124;silver pickled onions;18
3125;pickled garlic;60
3126;Spicy
3127;horseradish with beetroot juice;49
3128;lamb (loin with bone);316
3129;lingonberry jam
3130;boiled beef tongue;165
3131;kale kohlrabi;23
3132;pork tongue;165
3133;or oyster mushrooms;27
3134;walnut oil;750
3135;oyster mushrooms;25
3136;white mushrooms cooked;25
3137;meat jelly
3138;rabbit (fillet);115
3139;nettle
3140;bell pepper, salt
3141;seasonal vegetables (carrots, cucumbers, peppers, tomatoes, radish), pickled corn on the cob, and cauliflower;102
3142;soft cream cheese;370
3143;sea kale, canned;16
3144;cauliflower and brokkoloi;18
3145;scallops marinated small
3146;small pickled onions, and;43
3147;crab sticks or crab meat;70
3148;salmon caviar;250
3149;suluguni cheese, feta or Adyghe;260
3150;horseradish sauce made with vinegar;49
3151;mince (beef and pork);200
3152;meat (gourmet;405
3153;vegetables, fresh or canned
3154;crushed corn flakes;369
3155;a loaf of stale crusts without
3156;black pepper and ground ginger, salt
3157;chopped walnuts;650
3158;canned green pepper;19
3159;a small melon;45
3160;Parma ham, cut into thin slices and;365
3161;goat cheese;370
3162;grated zest of 1 lime
3163;green Tabasco sauce;93
3164;squash
3165;small melon;45
3166;cottage cheese 20% fat;226
3167;feta cheese or feta cheese;370
3168;Parmesan;330
3169;pine nuts or ground pine nuts;620
3170;roasted pine nuts;620
3171;large firm pears
3172;a young goat cheese;370
3173;pecorino or parmesan;330
3174;green and black olives, pitted;351
3175;pecans or walnuts, chopped;650
3176;bell pepper, yellow and green;19
3177;vanilla
3178;or vanilla
3179;pickled chilli pepper
3180;white bread, "brick";206
3181;Camembert 100 g;370
3182;hard
3183;a mixture of chopped herbs (cilantro, dill, parsley);23
3184;dry curry seasoning
3185;Roquefort cheese or Gruyere;370
3186;brandy or whiskey
3187;cream cheese;370
3188;nuts;650
3189;fruit
3190;or cheese Adyghe suluguni;370
3191;ground red pepper (can substitute yellow Georgian seasoning);19
3192;cheese Adyghe, suluguni or cheese;260
3193;peeled pine nuts
3194;olives stuffed with salmon;145
3195;marjoram and tarragon, chopped
3196;black pepper powder and garam masala
3197;dried
3198;garlic seasoning
3199;salted crackers
3200;sesame fried
3201;the mushroom broth
3202;or celery greens;41
3203;black pepper and red pepper, salt, sugar;295
3204;such as Roquefort cheese;370
3205;ripe avocado;100
3206;fresh vegetables, fresh herbs;41
3207;bell pepper, salt, bay leaf
3208;boiled egg white, black olives, fresh herbs;41
3209;or beef (meat);180
3210;pickled vegetables, green onions and mushrooms;43
3211;stomachs broiler chickens
3212;lettuce, Lim.;11
3213;pita
3214;frozen puff pastry
3215;lemon juice or cranberry juice;30
3216;cumin (seed)
3217;canned crab;70
3218;chopped hazelnuts;470
3219;dried peaches and apricots;45
3220;6% vinegar;11
3221;vinegar of 3% (pp);11
3222;2 tsp mustard powder
3223;cherry tomatoes, yellow and green;20
3224;pickled gherkins
3225;boiled beans, mottled;328
3226;tangerine peel 1;41
3227;anise, coriander, ginger, ground
3228;pork skin
3229;prepared tomato sauce;20
3230;smoked chicken meat;135
3231;or you can replace 15 of the prepared tart dough
3232;mayonnaise (bank);625
3233;Viola cheese;370
3234;cooked chicken meat;135
3235;red peppers marinated;19
3236;quail eggs;65
3237;fish (fillet)
3238;liver sausage sausage;250
3239;crackers, rye bread;206
3240;cod roe;250
3241;0.5 lemon juice;30
3242;Regan
3243;thick yogurt;51
3244;smoked salmon fillet;385
3245;curd cheese natural;370
3246;ground red pepper, salt
3247;paprika powder;19
3248;canned chili pepper finely chopped
3249;chopped tomatoes;20
3250;pork (preferably with streaks of fat);265
3251;chopped red pepper;19
3252;peppers (various colors);19
3253;salted herring fillets
3254;salted cucumber;15
3255;fillet of smoked salmon
3256;bell pepper pimento
3257;to a green oil:
3258;small pasta;350
3259;liver pate made
3260;from cucumber pickle;15
3261;walnut kernels
3262;sultana grapes;380
3263;saffron (infusion)
3264;seaweed frozen;16
3265;fish, canned
3266;pickles;15
3267;or pitted olives
3268;or garlic;60
3269;cheese home;370
3270;drying
3271;a loaf of bread or pita or pita 4 pcs 4 pcs sheet;206
3272;smoked meat;405
3273;marinated cauliflower;18
3274;boiled cauliflower;18
3275;low-fat cottage cheese;80
3276;cooked salmon fillet
3277;processed cheese with herbs;370
3278;soybean oil (or other vegetable);900
3279;pepper chilli pepper
3280;crushed soy beans (soy meat substitute)
3281;Ground caraway
3282;bell peppers (red or green);19
3283;trout (fillet)
3284;chopped spinach;16
3285;bouillon cube (mushroom);30
3286;oserta link with skin
3287;For the jelly:
3288;black pepper pimento
3289;fresh mushrooms, salted or pickled;25
3290;carp (fillet);46
3291;ham or cooked sausage and;365
3292;chopped roasted walnuts;650
3293;the fetlock joint of beef
3294;soybean oil;900
3295;trout (fillet with skin)
3296;ricotta cheese;370
3297;black olives, pitted, sliced;351
3298;chopped mint green;41
3299;poppy and sesame seeds
3300;long cucumber salad;15
3301;radish with long roots;16
3302;or olive
3303;vol-au-vent
3304;salmon caviar;250
3305;grapes large black and white;70
3306;green celery or parsley;23
3307;For the cream:
3308;sea scallops
3309;finely chopped green coriander;41
3310;squid;75
3311;zest and juice of 1 lime
3312;fillet of smoked chicken;135
3313;cabbage marinated sea;16
3314;red pepper
3315;herbs (cilantro, basil, parsley, celery);23
3316;red pepper powder and salt
3317;boiled beef tongue;165
3318;red pepper and salt
3319;boiled egg;65
3320;red bell pepper, yellow, green;19
3321;pork (meat) boiled;265
3322;salted cucumbers;15
3323;page. spinach;16
3324;walnut kernels roasted
3325;round cracker
3326;the potato chips in the form of shells;60
3327;Sturgeon;250
3328;green onions, leaf. mint;18
3329;peeled walnuts;650
3330;page. mint
3331;pork or chicken liver;100
3332;Russian or Dutch cheese;370
3333;lamb (loin), smoked;316
3334;poultry meat
3335;cannelloni
3336;meat pie
3337;tartlets ready
3338;curry powder for poultry
3339;roasted walnuts;650
3340;rye bread hearth;206
3341;cream cheese or soft;370
3342;melted margarine;745
3343;krill meat canned;405
3344;red beans;328
3345;oil and dry sherry;900
3346;celery cooked
3347;marinated peppers;19
3348;brie cheese;370
3349;sorrel;27
3350;ricotta cheese (or cottage cheese fat);370
3351;a mixture of spices
3352;peeled sunflower seeds
3353;small radish and;25
3354;different forest mushrooms;25
3355;dry wine;85
3356;cornstarch
3357;cucumber, on a coarse grater;15
3358;boiled egg yolks
3359;funchoza
3360;vinegar, spices;11
3361;page. basilica
3362;orange or pear;45
3363;chicory
3364;vegetable oil or peanut oil;900
3365;processed cheese smoked;370
3366;garlic herb;60
3367;Armenian lavash-layer
3368;vegetables (beets, potatoes, or cabbage, or peppers, or spinach, or others);100
3369;or pomegranate juice;52
3370;seasoning Lutenitsa
3371;or tartlets cucumber 2 pieces;15
3372;smoked sausage;235
3373;marinated artichokes
3374;dried herbs and spices
3375;cooked chopped spinach;16
3376;sourdough mayek
3377;halloumi cheese;370
3378;French salad;11
3379;smoked ham and;365
3380;smoked trout fillets
3381;soft cream cheese;380
3382;roasted pine nuts
3383;soft cheese or feta cheese;260
3384;ground wheat crackers
3385;thin pancakes
3386;Philadelphia cheese;370
3387;coriander (stems), chopped
3388;shrimp or canned;85
3389;salted herring;57
3390;or pickled capers;15
3391;white bread without crust, soaked in milk;206
3392;eggplant and mushrooms;28
3393;smoked cheese;370
3394;such as chips "Pringlz"
3395;serrano chilies, chopped
3396;chilli red and green
3397;raw peanuts
3398;young green zucchini;18
3399;green bell pepper, chopped;19
3400;bell pepper finely chopped;19
3401;For the base:
3402;thin Armenian lavash
3403;Poshehonskiy cheese;370
3404;a mixture of chopped dill and green onions;18
3405;a large Armenian lavash
3406;gut Barnier washed
3407;pepper (gogoshary);19
3408;katyk
3409;serum
3410;Frozen squid;75
3411;cheese "Russian";370
3412;kazi and shuzhuk
3413;smoked sausage and cheese;370
3414;caviar or payusnaya;250
3415;katyk (fresh)
3416;caviar;250
3417;a French baguette
3418;smoked salmon;385
3419;fresh salmon;145
3420;cream cheese or cottage cheese;370
3421;a leaf of lettuce;11
3422;red bell pepper, yellow and green;19
3423;granulated garlic;60
3424;red pepper spicy
3425;Chips "Lays"
3426;krill meat;405
3427;Armenian lavash (thin)
3428;or melted cheese;370
3429;soft curd cheese;370
3430;chicken fillet (preferably smoked)
3431;plain yogurt;51
3432;a mushroom sauce
3433;green celery and parsley;23
3434;turkey liver;100
3435;pork skins
3436;black and red pepper, salt
3437;9% vinegar (wine);11
3438;young lettuce leaves;11
3439;tomatoes;20
3440;mid-sized zucchini;18
3441;9% of cheese;226
3442;long-grain rice boiled;337
3443;boiled shrimp;85
3444;vinegar, salt, pepper, bay leaf;11
3445;cheese varieties;370
3446;apple green;45
