20979;42;Рыба по-московски;1. Муку спассеруйте без изменения цвета, разотрите со сливочным маслом, добавьте смесь в сметану, доведенную до кипения, перемешайте, посолите, поперчите.$2. Рыбу нарежьте небольшими кусками и слегка обжарьте. Картофель нарежьте кружочками и обжарьте до образования румяной корочки. Грибы нарежьте ломтиками, лук - соломкой, обжарьте вместе.$3. На порционную сковороду налейте немного сметанного соуса. В центр уложите кусочки рыбы, вокруг - кружочки картофеля, нарезанное дольками яйцо и обжаренные с луком грибы. Залейте сметанным соусом, посыпьте тертым сыром и запеките.$4. Подавайте, посыпав рубленой зеленью.;2;;4;9278;6405;14111;55;531;1805;303;2583;432;;;;;;;;;;;;;
20980;42;Семга под соусом;1. Филе семги сбрызните лимонным соком, посолите, поперчите, обжарьте на гриле.$2. Сливки уварите до густоты, добавьте соль, перец, икру.$3. Из картофеля и моркови вырежьте шарики или нарежьте овощи дольками, отварите.$4. При подаче семгу положите на тарелку и залейте соусом. Гарнируйте отварными овощами, посыпьте рубленой зеленью укропа.;2;;4;11122;1835;2696;14112;8797;531;44;16;;;;;;;;;;;;;;
20982;42;Рыба, тушенная в вине;1. Белугу или осетра, сняв кожу, нарежьте порционными кусками.$2. Залейте рыбу вином так, чтобы ее покрыло наполовину, добавьте сливочное масло.$3. лим. разрежьте на дол. и, удалив косточки, положите к рыбе. Припускайте на слабом огне под крышкой до готовности.$4. При подаче оформите рыбу лимоном и зеленью, гарнируйте картофельным пюре.;4;;4;14113;14114;2261;103;;;;;;;;;;;;;;;;;;
20983;42;Судак, тушенный с хреном;1. Судака очистите, выпотрошите, промойте, разделайте на филе и разрежьте на порционные куски.$2. Уложите в сотейник, пересыпая тертым хреном и поливая растопленным маслом, посолите, поперчите. Жарьте 30 мин. под крышкой.$3. За 10 мин. до готовности полейте сметаной.$4. При подаче рыбу выложите на блюдо, гарнируйте отварным картофелем, оформите зеленью.;4;;4;14115;499;2329;219;16;;;;;;;;;;;;;;;;;
20984;42;Треска по-русски;1. Филе трески залейте молоком, добавьте лавровый лист и варите на слабом огне до готовности.$2. Свеклу нарежьте тонкими ломтиками или кружочками, приправьте растительным маслом, прогрейте, добавьте рубленый лук репчатый и орехи, уксус, соль, перец.$3. Картофель отварите, нарежьте ломтиками, соедините с нарезанными кружочками огурцами, посолите, поперчите.$4. Перемешайте 100 г сметаны, нашинкованный лук зеленый и укроп, полейте полученным соусом картофель.$5. При подаче филе трески полейте оставшейся сметаной, смешанной с лимонной цедрой. Гарнируйте картофелем и свеклой.;4;;4;11214;6374;2271;404;14116;14117;103;11;1666;460;4003;4215;3107;47;16;;;;;;;
20985;43;Суп фасолевый вегетарианский;Фасоль предварительно замочить в холодной воде на 4-5 часов, затем воду слить, залить фасоль холодной водой в соотношении 1:3 и варить без соли до размягчения.$Морковь и лук нарезать мелкими кубиками, спассеровать на масле.$Картофель нарезать кубиками, положить в кипящую воду и отварить до полуготовности (10-15 мин.). Затем добавить вареную фасоль, пассерованные овощи, посолить и варить до готовности.$При подаче заправить суп сметаной и посыпать измельченной зеленью.$Выход: 500 г$Белки - 15,4 г, жиры - 13,3 г, углеводы - 38,9 г$Калорийность - 339,0 ккал.;;;2;4615;1604;263;3905;964;416;11993;2040;8233;;;;;;;;;;;;;
20986;42;Рыба под "шубой" из сыра;1. Филе рыбы посолите, поперчите, сбрызните лимонным соком и соевым соусом. Выдержите в холодильнике 30 мин.$2. Сыр натрите на мелкой терке, соедините со взбитыми яйцами.$3. Филе запанируйте в муке, затем смочите в сырно- яичной смеси. Жарьте в масле до образования золотистой корочки.$4. Подавайте с рассыпчатым рисом и ломтиками лим., оформив зеленью.;4;;1;13089;872;504;1678;949;342;2693;16;;;;;;;;;;;;;;
20987;42;Рыба, запеченная с овощами;1. Филе нарежьте, сбрызните лимонным соком, посолите, поперчите.$2. Сладкий перец нарежьте полосками, обжарьте на сливочном масле, добавьте измельченный чеснок, соль, перец. Помидоры ошпарьте, снимите кожицу, мякоть нарежьте кружочками.$3. В смазанную маслом форму уложите помидоры, посолите, поперчите, затем выложите обжаренный перец, сверху - рыбное филе. Сыр раскрошите, перемешайте с хреном и рубленой зеленью укропа. Смажьте полученной смесью рыбу и запекайте 20 мин. при 200 С.;4;;4;11428;2696;3465;1381;2583;3107;1498;335;8145;16;;;;;;;;;;;;
20988;42;Слоеный рулет с лососем;1. Рыбу нарежьте ломтиками. Тесто раскатайте в тонкий пласт.$2. Четыре яйца взбейте с молоком, солью, перцем и рубленой зеленью. Пожарьте омлеты в виде тонких блинчиков.$3. Края пласта смочите водой. Уложите омлеты на тесто так, чтобы его края оставались свободными на 2 см. Разложите рыбу на омлетах.$4. Тесто сверните рулетом по длинному краю. Край смочите водой и уложите рулет на противень швом вниз. Смажьте рулет яйцом. Выпекайте рулет 15-20 мин. до золотистого цвета.$5. При подаче нарежьте ломтиками.;4;;4;14118;1690;14119;4051;14120;360;16;;;;;;;;;;;;;;;
20989;42;Биточки "Оригинальные";Филе пропустите через мясорубку, добавьте творог, яйцо, хлеб, размоченный в молоке, зелень$соль и перемешайте.$Сформуйте биточки, запанируйте в муке и запеките их в духовке.$Подавайте с томатным соком и пассерованным луком.;4;30;3;13799;10914;25;412;694;159;204;9;;;;;;;;;;;;;;
20990;42;Филе лосося нежное;1. Филе лосося нарежьте порционными кусками, посыпьте солью, перцем, сбрызните соком 1 лим. и отварите на пару.$2. Приготовьте из кубиков бульон, добавьте шпинат, мелко нарезанный лук, семена аниса и варите 15 мин., затем процедите, одновременно протирая овощи. Добавьте масло, сметану, посолите, поперчите и доведите до кипения.$3. Рыбу выложите на блюдо, полейте приготовленным соусом. Гарнируйте овощами.;6;;5;13068;14121;1481;57;815;1768;11;14122;16;9;;;;;;;;;;;;
20991;42;Завитки рыбные;1. Филе камбалы посолите, поперчите и посыпьте половиной рубленой зелени.$2. Лук и морковь натрите на мелкой терке. Шампиньоны и креветок порубите.$3. Креветок обжаривайте на масле. Добавьте лук, шампиньоны и морковь, жарьте 3 мин. Введите растертый чеснок, имбирь, тмин, куркуму, кайенский перец, 1/3 соевого соуса, перемешайте.$4. Смажьте филе камбалы грибной массой, оставив 1 столовую ложку для соуса. Филе сверните рулетиками, свяжите стрелками зеленого лука. Сварите на пару.$5. Для соуса оставшиеся грибную массу, соевый соус и херес смешайте, слегка уварите. Подавайте рыбные рулетики с соусом и рисом.;4;;5;2859;14123;964;2;96;124;591;251;14124;2229;14125;10291;;;;;;;;;;
20993;42;Шницель особый;1. Звено разрежьте на четыре кус., слегка отбейте. Придайте кускам форму шницелей.$2. Подготовленные кусочки рыбы посыпьте мелко нарезанным укропом и фенхелем, запанируйте в муке, смочите во взбитых яйцах, обваляйте в сухарях и обжарьте на масле до готовности.$3. Гарнируйте рыбу вареным или жареным картофелем, свежими овощами.;4;;5;14126;1610;159;10225;146;8;;;;;;;;;;;;;;;;
20995;42;Горбуша с лимонным соусом;1. Филе горбуши нарежьте брусочками, посолите.$2. Приготовьте соус-маринад: с лимонов и апельсина снимите цедру, отожмите сок. В сок положите измельченную цедру, мед, растительное масло.$3. Горбушу оставьте в маринаде на 5-6 часов.$4. Для кляра взбейте белки с водкой. Кусочки горбуши обмакните в кляр и обжарьте. Выложите на блюдо.$5. В маринад добавьте крахмал и проварите.$6. Подавайте горбушу, оформив вет.ми петрушки, подлейте соус-маринад.;8;;5;14127;630;2084;1654;521;730;6006;5067;249;9;;;;;;;;;;;;
20997;42;Окунь фаршированный;1. Рыбу почистите, не разрезая брюшко, удалите плавники и голову и выпотрошите через разрез у головы. Тушки хорошо промойте, посолите.$2. Обжарьте лук до золотистого цвета и перемешайте его с рублеными вареными яйцами, заправьте смесью специй для рыбы и рубленой зеленью.$3. Заполните брюшко полученным фаршем, смочите рыбу взбитыми яйцами, запанируйте в молотых сухарях и обжарьте со всех сторон до готовности и образования румяной корочки.$4. Перед подачей рыбу гарнируйте отварным картофелем и оформите зеленью.;4;;5;14128;1610;2;14129;10093;9;;;;;;;;;;;;;;;;
20998;42;Рыба с пряной корочкой;1. Нарежьте филе рыбы порционными кусками, сбрызните лимонным соком.$2. Смешайте красный и черный перец с солью и натрите полученной смесью куски рыбы, выложите в форму для запекания.$3. Помидоры нарежьте кружочками и уложите на рыбу.$4. Луковицу мелко нарежьте и спассеруйте на масле. Чеснок и зелень порубите, обжарьте на масле вместе с каперсами и розмарином.$5. Уложите на помидоры спассерованный лук, чеснок и пряную зелень. Запекайте рыбу 20 мин. при 225 С.;6;;5;14130;653;1611;9;818;328;2;911;14131;1914;5157;;;;;;;;;;;
21000;42;Лосось с огурцом;1. Лук обжарьте на масле до мягкости. Добавьте лимонный сок, посолите и поперчите.$2. Огурец разрежьте пополам и, удалив семена, нарежьте тонкими ломтиками.$3. В форму, смазанную маслом, выложите слоями кусочки лосося, лук и огурец. Запекайте 10-15 мин.$4. При подаче сбрызните уксусом, оформите зеленью. Отдельно подайте томатный соус.;4;;5;14132;2092;57;653;11;1536;8;;;;;;;;;;;;;;;
21001;42;Скумбрия жареная;1. Рыбу очистите, выпотрошите и положите на несколько часов в маринад из лимонного сока, перца, соли, мелко нарезанного лука и зелени.$2. Выньте рыбу из маринада, нафаршируйте ее брюшко зеленью петрушки и обжарьте.$3. Подавайте с отварным рисом и зеленым салатом.;;;5;14133;7580;488;8;16;9;;;;;;;;;;;;;;;;
21002;42;Морской сом по-египетски;1. Подготовленную рыбу полейте маслом и запеките в духовке, периодически сбрызгивая маслом.$2. Орехи и изюм обжарьте на масле.$3. Помидоры, нарезанные дольками, потушите до размягчения, затем протрите через сито, массу прогрейте до загустения.$4. Рыбу выложите на блюдо, сверху уложите орехи с изюмом и полейте томатным соусом.;6;;5;14134;687;7462;10691;35;16;9;;;;;;;;;;;;;;;
21003;42;Судак по-испански;1. Хлеб измельчите на терке. Положите на разогретую сковороду масло, мелко нарезанный чеснок и измельченную на терке цедру апельсина.$2. судак (филе) посолите, поперчите, уложите на сковороду. Посыпьте хлебной крошкой и полейте соком, отжатым из апельсина. Запекайте в духовке 20-30 мин.$3. Подавайте с отварным картофелем, оформив зеленью.;4;;5;14135;4247;11;335;2084;16;9;;;;;;;;;;;;;;;
21004;42;Филе рыбное в баклажанах;1. С помидоров снимите кожицу, удалите семена, мякоть нарежьте кубиками.$2. Лук и чеснок мелко нарежьте, обжарьте на масле, добавьте помидоры и тушите до загустения, посолите и поперчите.$3. Баклажаны и цуккини нарежьте вдоль тонкими ломтиками, залейте кипятком, выдержите 2 мин., затем откиньте на сито.$4. Ломтики баклажанов и цуккини уложите, чередуя, внахлест на противень, выстеленный пергаментом. Сверху уложите половину рыбного филе, на него - листики базилика, затем начинку из помидоров, вновь листики базилика и оставшееся филе. Посолите, поперчите.$5. Оберните ломтики овощей вокруг рыбы, полейте маслом. Запекайте 25-30 мин. при 200 С.;8;;5;11439;2108;4109;169;106;2;251;1143;673;9;;;;;;;;;;;;
21005;42;Шашлычки из мидий;1. У перцев удалите плодоножки с семенами, мякоть нарежьте вдоль полосками, ошпарьте. Охладите и залейте смесью вина, масла и перца. Охлаждайте 3 часа.$2. Мидий освободите от заливки, оберните в полоски перца и нанижите на шпажки, чередуя по цвету перца. Жарьте в духовке на масле, подливая маринад.$3. Шашлычки можно подавать, воткнув в половинки лимонов, уложенных срезанной стороной на блюдо. Гарнируйте отварным рисом.;4;;5;13764;287;146;14136;6;16;;;;;;;;;;;;;;;;
21006;42;Креветки по-строгоновски;1. Креветок обжаривайте на части масла 3-5 мин., затем выньте из масла и сохраняйте теплыми.$2. На оставшемся масле обжарьте грибы. Положите измельченные лук и чеснок, жарьте до готовности.$3. Помешивая, всыпьте в грибы муку, влейте бульон или вино и, продолжая помешивать, тушите до загустения. Добавьте кетчуп, сметану, креветок, перемешайте и доведите до кипения. Посолите, поперчите.$4. Подавайте креветок с отварным рисом, посыпав зеленью.;;;5;14137;2;335;14138;2225;815;5370;38;8027;204;16;9;;;;;;;;;;
21008;42;Лягушачьи бедрышки;1. Лягушачьи бедрышки вымачивайте в молоке в течение 1 часа, затем обсушите салфеткой, посолите, поперчите и обжарьте на масле до золотистого цвета.$2. Обжаренные бедрышки уложите в смазанную маслом жаровню, залейте томатным соусом, посыпьте тертым сыром и запекайте в духовке, пока не расплавится сыр.$3. При подаче посыпьте рубленой зеленью.;4;;13;14139;156;432;14140;660;529;9;;;;;;;;;;;;;;;
21011;42;Попьет из рыбы;1. Рыбу обработайте, мякоть нарежьте полосками шириной 3-4 см.$2. Для кнельной массы рыба (филе) измельчите, добавьте яичные белки и сливки, взбейте. Посолите, поперчите.$3. Каждую полоску рыбы смажьте кнельной массой, скатайте рулетиком и заверните в промасленную бумагу. Припускайте 10-15 мин. Бумагу снимите.$4. Для соуса подсушенную муку разведите бульоном. Добавьте лук и корень петрушки. Варите 15 мин., охладите, добавьте яичные желтки, проваренные с кусками масла, вино, соль, лимонную кислоту, перец, процедите.$5. При подаче подлейте соус к рыбе.;6;;5;14141;12474;11439;14142;2151;1637;33;38;14143;2042;5794;168;398;1867;;;;;;;;
21013;42;Сельдь-гриль;сельдь (филе) посолить, поперчить, завернуть в смазанную маслом фольгу и уложить на разогретый гриль.$Помидоры нарезать дольками и разложить на тарелки.$Кресс-салат промыть, обсушить, выложить на тарелки, полить соусом (соус можно подать отдельно).$Готовое сельдь (филе) выложить на тарелки и сразу подавать.;4;20;1;14144;316;13798;14145;14146;2639;9;;;;;;;;;;;;;;;
21014;42;Судак с соусом;судак (филе) разрезать на порции, полить 1 столовой ложкой лимонного сока.$Помидоры ошпарить, снять кожицу, мякоть нарезать мелкими кубиками.$Яблоко очистить от кожицы и сердцевины, нарезать мелкими кубиками, полить оставшимся лимонным соком.$судак (филе) посолить, поперчить и обжарить на разогретом масле, затем обжарить там же мелко нарезанный лук, добавить яблоко и потушить 15 мин. под крышкой. Влить яблочный уксус и 2-3 ст.л. воды, добавить помидоры, горчицу, зелень, посолить, поперчить.$При подаче разложить рыбу вместе с соусом на тарелки, украсить зеленью.;4;50;1;12345;316;2;2321;146;2648;386;14147;360;14148;14149;14150;2639;9;;;;;;;;
21015;42;Шашлык из палтуса;Рыбу нарезать кубиками.$Масло растопить и смешать с лимонным соком, горчицей и измельченным чесноком.$Сладкий перец нарезать квадратами.$Нанизать на шампуры кусочки рыбы и перца, сбрызнуть масляной смесью и жарить на гриле, периодически переворачивая, до готовности.$Подавать с ломтиками лимона или лайма.;4;45;1;14151;2583;2696;386;335;2440;2639;9;;;;;;;;;;;;;;
21016;42;Лосось, жаренный на решетке;Филе лосося разрезать на 6 кус. и уложить на противень кожей вниз.$Смешать мед с соевым соусом, лимонным соком, перцем, растительным маслом.$Полить рыбу приготовленной смесью, накрыть пленкой и поставить на 30 мин. в холодильник.$Нагреть гриль, уложить рыбу на решетку кожей вниз и жарить до готовности. При подаче оформить зеленью и ломтиками лим.;6;35;1;13868;1945;14152;117;146;14153;14154;;;;;;;;;;;;;;;
21017;42;Сайда, жаренная с картофелем;Картофель нарезать тонкими ломтиками, лук - тонкими дольками. Слегка обжарить овощи на 2 столовых ложках масла, приправить солью и перцем, влить бульон, сливки и тушить до готовности.$рыба (филе) обсушить, посолить, поперчить, запанировать в муке и обжарить на оставшемся масле до готовности.$При подаче посыпать блюдо мелко рубленной зеленью.;4;40;1;14155;1183;57;1495;2691;14156;2639;9;;;;;;;;;;;;;;
21018;43;Тыквенный суп;Тыкву очистите, разрежьте, удалите семена, нарежьте кубиками 2x2 см, посыпьте солью, оставьте на 1 час в дуршлаге.$Стручки перца разрежьте пополам, удалите плодоножку с семенами и белую мякоть, нарежьте тонкими длинными полосками. Обжарьте с 1 столовой ложкой масла.$Тонко нашинкованный лук спассеруйте в 1 столовой ложке масла до золотисто-желтого цвета.$Тыкву обжарьте в оставшемся масле 5-7 мин. Добавьте пассерованные перец и лук, посыпьте базиликом, черным перцем, паприкой, посолите. Жарьте 2-3 мин.$Приготовьте говяжий бульон из 3 кубиков. Добавьте овощи и оставьте настаиваться в течение 10 мин. Не кипятите.$При подаче положите толченые грецкие орехи и рубленую зелень.;6;;1;7761;57;576;1868;1072;575;15887;1555;15888;;;;;;;;;;;;;
21019;42;Рагу из судака;Морковь и сельдерей нарезать тонкими ломтиками.$Филе судака нарезать кусками по 4-5 см, сбрызнуть лимонным соком и посолить.$Разогреть растительное и сливочное масло, положить овощи и тушить 5-6 мин., затем добавить кусочки судака и тушить еще 2-3 мин. Посыпать рыбу с овощами мукой, потушить еще немного и полить вином. Добавить соль, перец, анис и тушить до готовности 6-8 мин.$На гарнир податье отварной картофель или рис.;4;40;1;13148;44;14157;488;11;2583;2692;14158;14159;9;14160;;;;;;;;;;;
21020;42;Маринованная семга на гриле;Смешать все компоненты маринада, залитье им кусочки рыбы и оставить на 30 мин.$Кусочки рыбы обжарить на гриле до золотистой корочки.$По желанию посыпать рыбу солью, перцем или другими приправами.$Подавать с салатом из свежих овощей.;4;35;1;14161;2073;1059;14162;2564;2162;;;;;;;;;;;;;;;;
21021;42;Судак маринованый;Филе нарезать небольшими ломтиками, замариновать в смеси соевого соуса с солью, перцем, имбирем, корицей, мелко рубленным зеленым луком и оставить на час.$Обжарить рыбу в разогретом до 180 С масле в течение 10 мин.$Готовую рыбу подать с отварным рисом, оформив ломт.ом лим. и зеленью.;2;15;1;13800;708;3048;3139;310;246;7620;9;;;;;;;;;;;;;;
21022;42;Стейк из семги в фольге на гриле;Лук, чеснока, кинзу и петрушку мелко нарезать, добавить масло, соль, перец, паприку, тмин, лимонный сок.$Из фольги вырезать квадраты, смазать их маслом.$Обмазать стейки приготовленной пряной смесью, завернуть в фольгу и жарить на гриле до готовности.$Подавать с картофельным салатом или свежими овощами.;4;40;1;14163;2;335;14164;103;2580;2614;585;3344;64;9;;;;;;;;;;;
21023;42;Маринованные креветки в беконе;С лайма снять цедру, выжать сок. Смешать все компоненты соуса, охладить.$Смешать имбирь, измельченный чеснока, мед, соевый соус и полить этой смесью очищенные креветки. Мариновать в холодном месте не более двух часов.$Обернуть каждую креветку узкой полоской бекона и закрепить деревянной шпажкой. Сбрызнуть маслом и жарить на гриле 10-12 мин.$Подавать креветки горячими. Соус подать отдельно.;3;30;1;14165;14166;251;5576;14167;5835;3506;1637;14168;5888;2890;2639;9;;;;;;;;;
21024;42;Креветки со специями;Налить в глубокую сковороду масло, добавить к нему 1 ч.л. цедры и сок лимонный, пропущенный через пресс чеснока, мелко рубленную кинзу, соль, перец. Туда же положить креветки, хорошо перемешать их со специями и оставить на 15-20 мин.$Жарить креветки на сильном огне до золотистого цвета. Подавать с дольками лим. и овощной смесью сальса.;4;30;1;14169;103;251;709;1470;7620;9;;;;;;;;;;;;;;;
21025;42;Шашлык из молодой баранины;Чеснока, не очищая, разобрать на дол. и варить в воде 15 мин. Слить воду, чеснока очистить.$Цуккини нарезать кружочками толщиной 2,5 см.$лимонный сок, розмарин, 2 ст.л. масла, соль, перец, чеснока перемешать, положить в эту смесь мясо, нарезанные кубиком, и цуккини и мариновать 2 часа.$Нанизать на шампуры мясо, цуккини и зубчики чеснокаа и готовить на гриле до желаемой степени прожаренности мяса.$Листья салата, помидоры и огурцы крупно нарезать, заправить уксусом, солью, перцем, маслом. Добавить оливки.$Подавать шашлыки с салатом.;4;30;1;3002;1475;2561;2446;328;5136;2639;9;3165;106;2092;5696;2973;2718;;;;;;;;
21026;42;Карп, жаренный целиком;Подготовленную рыбу промойте, обсушите, сделайте на коже крестообразные надрезы глубиной 1-2 мм.$Сбрызните рыбу лимонным соком, посолите и поперчите внутри и снаружи, смажьте маслом и жарьте до готовности.$Подавайте с лимоном и зеленью.;4;40;15;14170;103;11;934;16;9;;;;;;;;;;;;;;;;
21027;42;Филе трески с зеленью;Филе нарежьте порционными кусками, натрите солью, перцем, карри и сбрызните лимонным соком.$Разложите куски филе на смазанной маслом фольге, посыпьте измельченной зеленью, заверните и жарьте на гриле 10-12 мин.$Подавайте с лимоном и зеленью, освободив от фольги.;4;25;15;11645;360;630;1999;1917;16;9;;;;;;;;;;;;;;;
21028;42;Скумбрия с оливками;Размягченное масло разотрите с измельченной зеленью, солью и перцем, добавьте оливки.$На скумбрии сделайте надрезы под углом к спинке и наполните их приготовленной масляной смесью.$Жарьте рыбу на гриле по 8-10 мин. с каждой стороны.$При подаче полейте лимонным соком. Гарнируйте овощамигриль.;4;30;15;14171;14172;2583;117;16;9;8;;;;;;;;;;;;;;;
21031;43;Суп из огурцов;Огурцы очистите от кожуры, разрежьте на 4 части, удалите семена, нарежьте тонкими ломтиками. Половину огурцов разотрите.$Тонко нашинкованный лук спассеруйте в 1 столовой ложке масла до золотистого цвета.$В кипящий бульон положите растертые огурцы, варите 10 мин. Добавьте ломтики огурцов и фенхель, варите еще 10-15 мин. Затем приправьте желтком, растертым с солью, перцем и уксусом, доведите до кипения и снимите с огня.$Креветок обжарьте с 1 столовой ложкой масла, добавив укроп.$При подаче в каждую тарелку положите порцию креветок с укропом и залейте горячим супом.;4;50;1;15889;2;15890;2512;15891;11;204;1265;1072;15892;9;;;;;;;;;;;
21032;42;Лосось с чесночным соусом;Филе разрежьте на порции, полейте лимонным соком, посолите и маринуйте 20 мин. в прохладном месте.$Для чесночного соуса соедините желтки с горчицей, взбейте до густоты сметаны, вливая масло, добавьте лимонный сок, вино и растертый с солью чеснок.$Филе посыпьте укропом, поперчите, покройте тонкими ломтиками бекона, заверните в фольгу и жарьте на гриле 10 мин.$Подавайте рыбу с соусом и свежими овощами.;4;50;15;14173;2309;117;805;10115;341;14174;808;684;16;9;;;;;;;;;;;
21033;42;Скумбрия с апельсинами;Обработанную рыбу посолите, поперчите внутри и снаружи.$Два апельсина нарежьте ломтиками, посыпьте имбирем и вложите в брюшко рыбы вместе с зеленью. Смажьте рыбу маслом и жарьте на смазанном маслом гриле 7-8 мин. с обеих сторон.$Подавайте рыбу с оставшимися апельсинами и зеленью.;4;30;15;13990;1513;246;6016;360;16;9;;;;;;;;;;;;;;;
21034;42;Караси, жаренные целиком;На коже обработанной рыбы сделайте неглубокие надрезы, полейте лимонным соком, оставьте на 30-40 мин.$Муку смешайте с солью, семенами укропа, перцем и запанируйте карасей.$Жарьте рыбу на гриле по 6-8 мин. с каждой стороны.$Горячих карасей смажьте сметаной и подавайте с зеленью.;4;50;15;14175;1982;627;14176;117;16;9;8;;;;;;;;;;;;;;
21036;42;Раки в вине;На дно котелка положите нарезанные коренья.$Влейте вино, добавьте масло, соль$специи, доведите до кипения, положите раков и варите их до готовности.$Подавайте горячими.;8;30;15;14177;14178;96;14179;1999;77;9;47;;;;;;;;;;;;;;
21037;42;Раки по-русски;Воду посолите, добавьте пучки зелени, лук, специи, прокипятите 1-2 мин. и положите промытых раков. Варите до тех пор, пока они не всплывут на поверхность и не примут ярко-красную окраску. Оставьте раков до подачи в горячем отваре.$Положите раков на блюдо, прикройте полотенцем на 3-5 мин. Подавайте с зеленью.;6;35;15;14180;2501;830;77;9;47;;;;;;;;;;;;;;;;
21039;42;Карп, запеченный в песке;Сгребите песок в кучку и сверху разведите костер.$Рыбу очистите, промойте, посолите. Вовнутрь вложите крупно нарезанный лук, специи, заверните рыбу в фольгу и запекайте в прогретом песке 30 мин.$Подавайте с дольками лим., зеленым луком, зеленью.;6;45;15;14181;328;2271;630;716;77;9;2296;8;;;;;;;;;;;;;
21040;42;Щука, запеченная над углями;Рыбу очистите, выпотрошите, натрите солью, оберните тонкими ломтиками шпика и перевяжите нитками.$Запеките рыбу над углями.$Подавайте со свежими овощами, лимонами, зеленью.;6;40;15;14182;2185;9;;;;;;;;;;;;;;;;;;;
21041;42;Скумбрия, жаренная с кашей;Сварите рассыпчатую гречневую кашу.$Рыбу выпотрошите, промойте, посолите, поперчите и начините кашей. Заверните в смазанную маслом фольгу и жарьте на решетке барбекю 25 мин.$При подаче полейте маслом. Отдельно подайте зелень.;6;60;15;13468;14183;1999;16;9;8;;;;;;;;;;;;;;;;
21043;42;Тунец-барбекю с луком;Посыпьте филе мелко рубленным луком, полейте смесью вина, соли, сахара, перца и поставьте в холодильник на несколько часов для маринования.$Подготовленного тунца жарьте на решетке 8-10 мин., периодически переворачивая и поливая маринадом.$Подавайте горячим с зеленью. Можно гарнировать свежими овощами.;6;20;15;14184;2906;14185;292;16;9;8;;;;;;;;;;;;;;;
21044;42;Креветки на вертеле;Креветок очистите, оставив нетронутыми хвосты.$Для маринада смешайте масло, вино, зелень, лимонный сок, соль, соус табаско.$Положите креветок в маринад на 1-2 часа.$Подготовленных креветок нанижите на деревянные шпажки и жарьте на гриле 6-8 мин.$Подавайте с зеленью петрушки и острым кетчупом.;4;25;15;14186;14187;11;517;8809;117;9;;;;;;;;;;;;;;;
21045;42;Шашлык-ассорти из рыбы;Филе разных видов рыб нарежьте кусками, посолите, поперчите, посыпьте рубленой зеленью, полейте лимонным соком, смешанным с аджикой, и выдержите 1 час.$Замаринованные кусочки рыбы нанижите на деревянные шпажки$и жарьте над углями, вращая.$Подавайте с лимоном, свежими овощами, зеленью.;6;25;15;13454;14188;13370;11771;817;2709;16;9;;;;;;;;;;;;;;
21046;42;Кебаб из рыбы;Для маринада смешайте соевый соус, ананасовый сироп, уксус и соль.$Филе хека нарежьте крупными кубиками, ананасы и перец - ломтиками, нанижите на шампуры и уложите в маринад, выдержите на холоде 3 часа.$Жарьте кебаб на барбекю по 10 мин. с каждой стороны, постоянно поливая маринадом.$Подавайте с отварным рисом и листьями зеленого салата.;6;35;15;14189;14190;3379;1490;1115;9;;;;;;;;;;;;;;;;
21047;42;Окунь в лимонно-масляном соусе;рыба (филе) посыпьте солью, мускатным орехом, перцем, залейте смесью лимонного сока с укропом, выдержите на холоде 3 часа.$Жарьте рыбу на барбекю до готовности по 5-10 мин. с каждой стороны.$Для соуса лимонный сок уварите до половины объема, влейте сливки и перемешайте. Затем постепенно, помешивая, введите масло. Как только масло растопится, добавьте лук.$Подавайте рыбу горячей, полив лимонно-масляным соусом. Отдельно подайте листья зеленого салата и зелень.;8;50;15;11042;165;10241;2709;8856;2696;2583;3139;16;9;;;;;;;;;;;;
21048;42;Рыбные котлеты с сыром;рыба (филе) и замоченный в воде хлеб пропустите через мясорубку, добавьте соль, рубленый зеленый лук, лимонный сок, перец$зелень, яйцо, сыр. Полученную массу тщательно перемешайте и взбейте.$Сформуйте котлеты, запанируйте их в муке и жарьте на горячей крышке барбекю по 2-3 мин. с каждой стороны до готовности и образования золотистой корочки.$Для соуса майонез смешайте с рубленым огурцом.$Подавайте котлеты горячими с приготовленным соусом.;6;25;15;14191;355;14192;1752;14193;2696;165;374;25;1485;2096;1972;16;9;;;;;;;;
21049;42;Белуга отварная;Рыбу залейте горячей подсоленной водой, добавьте лук, коренья и варите 35-45 мин. За 5 мин. до окончания варки положите перец горошкоми лавровый лист.$Выньте вареную рыбу из бульона, нарежьте порционными кусками и прогрейте в бульоне.$При подаче рыбу выложите на блюдо, полейте растопленным сливочным маслом и оформите зеленью.$<strong>Гарнир к блюду: </strong> Салат с краснокочанной капустой;4;45;1;14194;2;96;2821;2583;1699;716;9;;;;;;;;;;;;;;
